schema_version	record_key	task_id	attempt	pipeline_id	manifest	base_row	field	architecture	linux_path	record_kind	symbol_name	source_line	old_value	final_value	decision_status	source_citations	linux_sha	candidate_sha256	implementation_sha256	phase0_identity_sha256	queue_fingerprint	base_manifest_sha256
semantic-proposal-v1	SC1-192d1186924df08e8830f3f8542efe0db5ace55118ea2fde6c4bd6c732bac238	S016119	1	P01	SYMBOLS.tsv	361834	status	aarch64	include/uapi/linux/ethtool_netlink_generated.h	operative_macro	ETHTOOL_MCGRP_MONITOR_NAME	962	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/ethtool_netlink_generated.h;vendor/linux/include/uapi/linux/ethtool_netlink_generated.h:962;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	6b966e39d27a3430ad13a1b5b22192fcba44fda2257ea74f9f72f12cee93392d	159fecbbda5cf806ffe509939d0e8792964f5194687e5a747bcc35857093e2bf	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-4b3a1d7f142576c67ae6447b371d8a95f117a5cd7ea2f12874877ff2e0b39001	S016119	1	P01	SYMBOLS.tsv	361835	selection_expression	aarch64	include/uapi/linux/ethtool_netlink_generated.h	type	anonymous_enum@13	13	PENDING_REVIEW	enum {	COMPLETE	vendor/linux/include/uapi/linux/ethtool_netlink_generated.h;vendor/linux/include/uapi/linux/ethtool_netlink_generated.h:13;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	6b966e39d27a3430ad13a1b5b22192fcba44fda2257ea74f9f72f12cee93392d	159fecbbda5cf806ffe509939d0e8792964f5194687e5a747bcc35857093e2bf	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-aa20c3cae71acec55be5267df58c3ed0e75fe4455f6a9b86d8005e493564aaf4	S016119	1	P01	SYMBOLS.tsv	361835	status	aarch64	include/uapi/linux/ethtool_netlink_generated.h	type	anonymous_enum@13	13	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/ethtool_netlink_generated.h;vendor/linux/include/uapi/linux/ethtool_netlink_generated.h:13;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	6b966e39d27a3430ad13a1b5b22192fcba44fda2257ea74f9f72f12cee93392d	159fecbbda5cf806ffe509939d0e8792964f5194687e5a747bcc35857093e2bf	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-7e0815d557926a663f21f33981beadeda94e03828c0692e9dd8b835cc2470699	S016119	1	P01	SYMBOLS.tsv	361836	selection_expression	aarch64	include/uapi/linux/ethtool_netlink_generated.h	enum_constant	ETHTOOL_UDP_TUNNEL_TYPE_VXLAN	14	PENDING_REVIEW	ETHTOOL_UDP_TUNNEL_TYPE_VXLAN,	COMPLETE	vendor/linux/include/uapi/linux/ethtool_netlink_generated.h;vendor/linux/include/uapi/linux/ethtool_netlink_generated.h:14;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	6b966e39d27a3430ad13a1b5b22192fcba44fda2257ea74f9f72f12cee93392d	159fecbbda5cf806ffe509939d0e8792964f5194687e5a747bcc35857093e2bf	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-84821361ca8829e1304453697684c6009a2fe59758668f3ef07a30af871b7f82	S016119	1	P01	SYMBOLS.tsv	361836	status	aarch64	include/uapi/linux/ethtool_netlink_generated.h	enum_constant	ETHTOOL_UDP_TUNNEL_TYPE_VXLAN	14	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/ethtool_netlink_generated.h;vendor/linux/include/uapi/linux/ethtool_netlink_generated.h:14;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	6b966e39d27a3430ad13a1b5b22192fcba44fda2257ea74f9f72f12cee93392d	159fecbbda5cf806ffe509939d0e8792964f5194687e5a747bcc35857093e2bf	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-5a21388860cc2b38fb9a368f17c33de97e8c8ec5114afcecbc60c5c51bb6e212	S016119	1	P01	SYMBOLS.tsv	361837	selection_expression	aarch64	include/uapi/linux/ethtool_netlink_generated.h	enum_constant	ETHTOOL_UDP_TUNNEL_TYPE_GENEVE	15	PENDING_REVIEW	ETHTOOL_UDP_TUNNEL_TYPE_GENEVE,	COMPLETE	vendor/linux/include/uapi/linux/ethtool_netlink_generated.h;vendor/linux/include/uapi/linux/ethtool_netlink_generated.h:15;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	6b966e39d27a3430ad13a1b5b22192fcba44fda2257ea74f9f72f12cee93392d	159fecbbda5cf806ffe509939d0e8792964f5194687e5a747bcc35857093e2bf	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-8b9158803ad3bc5cbdef426ce180dc4eb7eff513e0aad3f196880c221534549f	S016119	1	P01	SYMBOLS.tsv	361837	status	aarch64	include/uapi/linux/ethtool_netlink_generated.h	enum_constant	ETHTOOL_UDP_TUNNEL_TYPE_GENEVE	15	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/ethtool_netlink_generated.h;vendor/linux/include/uapi/linux/ethtool_netlink_generated.h:15;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	6b966e39d27a3430ad13a1b5b22192fcba44fda2257ea74f9f72f12cee93392d	159fecbbda5cf806ffe509939d0e8792964f5194687e5a747bcc35857093e2bf	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-bcb8861739cc0abcffeac4cc47a1787fdd922d7bfd74efddecf7e6a8520a9182	S016119	1	P01	SYMBOLS.tsv	361838	selection_expression	aarch64	include/uapi/linux/ethtool_netlink_generated.h	enum_constant	ETHTOOL_UDP_TUNNEL_TYPE_VXLAN_GPE	16	PENDING_REVIEW	ETHTOOL_UDP_TUNNEL_TYPE_VXLAN_GPE,	COMPLETE	vendor/linux/include/uapi/linux/ethtool_netlink_generated.h;vendor/linux/include/uapi/linux/ethtool_netlink_generated.h:16;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	6b966e39d27a3430ad13a1b5b22192fcba44fda2257ea74f9f72f12cee93392d	159fecbbda5cf806ffe509939d0e8792964f5194687e5a747bcc35857093e2bf	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-59c6b21443b4aae00f0ea896d616e707aff9ad2607e690475bcd3bdaa749db6e	S016119	1	P01	SYMBOLS.tsv	361838	status	aarch64	include/uapi/linux/ethtool_netlink_generated.h	enum_constant	ETHTOOL_UDP_TUNNEL_TYPE_VXLAN_GPE	16	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/linux/ethtool_netlink_generated.h;vendor/linux/include/uapi/linux/ethtool_netlink_generated.h:16;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	6b966e39d27a3430ad13a1b5b22192fcba44fda2257ea74f9f72f12cee93392d	159fecbbda5cf806ffe509939d0e8792964f5194687e5a747bcc35857093e2bf	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-a3055541592d9481e8ac718e2fc977fbf35f778934c6a94a02a202bb6cdb42ea	S016119	1	P01	SYMBOLS.tsv	361839	selection_expression	aarch64	include/uapi/linux/ethtool_netlink_generated.h	enum_constant	__ETHTOOL_UDP_TUNNEL_TYPE_CNT	19	PENDING_REVIEW	__ETHTOOL_UDP_TUNNEL_TYPE_CNT,	COMPLETE	vendor/linux/include/uapi/linux/ethtool_netlink_generated.h;vendor/linux/include/uapi/linux/ethtool_netlink_generated.h:19;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	6b966e39d27a3430ad13a1b5b22192fcba44fda2257ea74f9f72f12cee93392d	159fecbbda5cf806ffe509939d0e8792964f5194687e5a747bcc35857093e2bf	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
