schema_version	record_key	task_id	attempt	pipeline_id	manifest	base_row	field	architecture	linux_path	record_kind	symbol_name	source_line	old_value	final_value	decision_status	source_citations	linux_sha	candidate_sha256	implementation_sha256	phase0_identity_sha256	queue_fingerprint	base_manifest_sha256
semantic-proposal-v1	SC1-eaa7875c596ee6e18eaa7212de81e574b8b47cd654bb376e5f5852a28ce69a7b	S016005	1	P02	SYMBOLS.tsv	347417	status	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_8MB	28	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:28;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-eeaa3fbadd2b785e6b096f60d870c4f07540fc6f7264841374d7f2f37648fad4	S016005	1	P02	SYMBOLS.tsv	347418	selection_expression	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_16MB	29	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:29;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-33c484db1d8670ee78a85e10c9a53d28d0b123a3bee72a64fbd82e2ecc9cfa70	S016005	1	P02	SYMBOLS.tsv	347418	status	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_16MB	29	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:29;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-79fc37354f4f34f2d3b7d79855c9d48511ac9e904579c483e418513b411587a3	S016005	1	P02	SYMBOLS.tsv	347419	selection_expression	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_32MB	30	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:30;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-53f7086eaf02895186d6fd3216a2c96d8af51cf80399d648a05cac2b885f126d	S016005	1	P02	SYMBOLS.tsv	347419	status	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_32MB	30	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:30;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-4fc773a1a0e8aef3b3c1850cc341ce813c647414c8fa86c8882c18a827bf5db8	S016005	1	P02	SYMBOLS.tsv	347420	selection_expression	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_256MB	31	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:31;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-f2358ab7805be4b016cbff2ae93e46d40f2a637f582428c3a6b01f07de95411e	S016005	1	P02	SYMBOLS.tsv	347420	status	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_256MB	31	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:31;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-ad5d4e50ca562b8cb939224ba0f16c70b7c9daa157f783e381899c5d95455e1a	S016005	1	P02	SYMBOLS.tsv	347421	selection_expression	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_512MB	32	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:32;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-46e996cdf53db5d56d6b12b8180242d7a0c6b8f8a940513681edb251910a1ba8	S016005	1	P02	SYMBOLS.tsv	347421	status	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_512MB	32	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:32;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-b44bd19867463b4214463a1ac9afec9db174f4d20e1a036580ec891ad5382bc6	S016005	1	P02	SYMBOLS.tsv	347422	selection_expression	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_1GB	33	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:33;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-9b5792e5d65cfd4311749f20b0047f8c8fcb11de515f41e63237703082b91d35	S016005	1	P02	SYMBOLS.tsv	347422	status	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_1GB	33	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:33;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-856c8d76aa8b4fc75f9ca0484d9dadfc62d78f7d59ca7c8ea471a88f06575eaa	S016005	1	P02	SYMBOLS.tsv	347423	selection_expression	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_2GB	34	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:34;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-b52ac512ca0fbac5d664130b45a5a95ac93ebb611379307f36623ae306fb1e70	S016005	1	P02	SYMBOLS.tsv	347423	status	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_2GB	34	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:34;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-336c62da11e16f395ae4fba576a459259cb7695923fda64f27266f765b52cb10	S016005	1	P02	SYMBOLS.tsv	347424	selection_expression	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_16GB	35	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:35;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-43b55d52a44462118fcfc0d9a083f077b5d22ad75ff4fee53be59a16f427e3c1	S016005	1	P02	SYMBOLS.tsv	347424	status	aarch64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_16GB	35	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:35;rewrite/configs/aarch64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-cdf00c8372ee3dc688a16a873356cd3158dde69c43b8d104316fbb0f43d3f51f	S016005	1	P02	SYMBOLS.tsv	347425	status	x86_64	include/uapi/asm-generic/hugetlb_encode.h	conditional	ifndef@1	1	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:1;rewrite/configs/x86_64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-7b74f5befaa0589aec544cf1931120b68d91ce870b9d48e9704eecd7fb190246	S016005	1	P02	SYMBOLS.tsv	347426	status	x86_64	include/uapi/asm-generic/hugetlb_encode.h	conditional	endif@37	37	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:37;rewrite/configs/x86_64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-7a362344479608b789e618359f54bf94792ba250e6c4c1e8210f5e472b50f370	S016005	1	P02	SYMBOLS.tsv	347427	selection_expression	x86_64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	_ASM_GENERIC_HUGETLB_ENCODE_H_	2	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:2;rewrite/configs/x86_64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-f12524ba07f145beee45dc8a00c3d0ff623b60c3c5b704fb66307add8e92b500	S016005	1	P02	SYMBOLS.tsv	347427	status	x86_64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	_ASM_GENERIC_HUGETLB_ENCODE_H_	2	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:2;rewrite/configs/x86_64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-9688c153a8332421d87972944e11a93ac8c3cb9ab260c3d1e1de85acdd3b124d	S016005	1	P02	SYMBOLS.tsv	347428	selection_expression	x86_64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_SHIFT	20	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:20;rewrite/configs/x86_64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-4e2f7783e9383e14de091b8d291b81ac5c9547c69fa5f6dbc0c1d83a0905211d	S016005	1	P02	SYMBOLS.tsv	347428	status	x86_64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_SHIFT	20	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:20;rewrite/configs/x86_64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-3ec3e86ce33eea189b4be67b30a4b0d90fcf47e659b08aeeae80ee930a0d0c4a	S016005	1	P02	SYMBOLS.tsv	347429	selection_expression	x86_64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_MASK	21	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:21;rewrite/configs/x86_64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-ca2f367583cca43a5ce1dbbdab310838412bb5d6b4eced2b1b7eb2581ba15974	S016005	1	P02	SYMBOLS.tsv	347429	status	x86_64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_MASK	21	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:21;rewrite/configs/x86_64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-5e9b258283e17ad5a6ab23dc8bc9b4767914a5be95344c349accf8404a83a075	S016005	1	P02	SYMBOLS.tsv	347430	selection_expression	x86_64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_16KB	23	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:23;rewrite/configs/x86_64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-5099f2d7af26f7b792316f5c38e1d548ede6c7a374a14fafa635e43252ca52bd	S016005	1	P02	SYMBOLS.tsv	347430	status	x86_64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_16KB	23	PENDING_REVIEW	COMPLETE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:23;rewrite/configs/x86_64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
semantic-proposal-v1	SC1-41885e0fb649c1516c62347f5ea7d678c7cff042d996176d7d9ed1435d77ae61	S016005	1	P02	SYMBOLS.tsv	347431	selection_expression	x86_64	include/uapi/asm-generic/hugetlb_encode.h	operative_macro	HUGETLB_FLAG_ENCODE_64KB	24	PENDING_REVIEW	SOURCE_REVIEWED_VALUE	COMPLETE	vendor/linux/include/uapi/asm-generic/hugetlb_encode.h;vendor/linux/include/uapi/asm-generic/hugetlb_encode.h:24;rewrite/configs/x86_64/frozen.config;header_closure=rewrite/metadata/header_closure.tsv;selected=PENDING_REVIEW	425f94c2954b1fe80ebdbf9b29854e89750355df	52178471be0759b875076710f517708c8b8c4961c72a555e02f98b606c39e579	c29a5dbbeb57fe0d2cb18c6c5f51823c18877c80a52d2c710bdee48a99d0007e	0123af9e96b58af4e98b91a2de5608d36b63c67864b9041d3340587f3dbe40d2	cfa8dcf0d81c408de38d4202fe1ce9d9e5e301d1e67439c9530da94b1e64ee3f	7484d7b0dd80f45e18d726b04752827fe28555cc5c1af0e127948380e6688abf
